image_id,concept_key,name_en,category,cultural_context,filename,image_size,style,background_style,prompt_en,reusable_for,linked_sense_count,prompt_template_version
IMG_OBJECT_GLAD,object_glad,Glad,object_scene,universal,img__object_glad__v1.webp,1024x1024,digital_art_flat_v3,soft neutral gradient,"A clear visual for ""glad"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_GLASS,object_glass,Glass,object_scene,universal,img__object_glass__v1.webp,1024x1024,digital_art_flat_v3,soft neutral gradient,"A clear visual for ""glass"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_GO_BACK,object_go_back,Go Back,object_scene,universal,img__object_go_back__v1.webp,1024x1024,digital_art_flat_v3,clean studio light gray,"A clear visual for ""go back"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_GO_ONLINE,object_go_online,Go Online,object_scene,universal,img__object_go_online__v1.webp,1024x1024,digital_art_flat_v3,light desk surface with blur,"A clear visual for ""go online"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_GO_OUT,object_go_out,Go Out,object_scene,universal,img__object_go_out__v1.webp,1024x1024,digital_art_flat_v3,clean studio light gray,"A clear visual for ""go out"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_GOING_TO_WORK,object_going_to_work,Going To Work,object_scene,universal,img__object_going_to_work__v1.webp,1024x1024,digital_art_flat_v3,clean studio light gray,"A clear visual for ""going to work"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_GOOD,object_good,Good,object_scene,universal,img__object_good__v1.webp,1024x1024,digital_art_flat_v3,light desk surface with blur,"A clear visual for ""good"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_GOOD_LOOKING,object_good_looking,Good-Looking,object_scene,universal,img__object_good_looking__v1.webp,1024x1024,digital_art_flat_v3,light desk surface with blur,"A clear visual for ""good-looking"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_GOODBYE,object_goodbye,Goodbye,object_scene,universal,img__object_goodbye__v1.webp,1024x1024,digital_art_flat_v3,light desk surface with blur,"A clear visual for ""goodbye"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_GRANDFATHER,object_grandfather,Grandfather,object_scene,universal,img__object_grandfather__v1.webp,1024x1024,digital_art_flat_v3,minimal room corner pastel,"A clear visual for ""grandfather"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_HAIR_OR_FUR,object_hair_or_fur,Hair Or Fur,object_scene,universal,img__object_hair_or_fur__v1.webp,1024x1024,digital_art_flat_v3,clean studio light gray,"A clear visual for ""hair or fur"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_HALF_A_DAY,object_half_a_day,Half A Day,object_scene,universal,img__object_half_a_day__v1.webp,1024x1024,digital_art_flat_v3,clean studio light gray,"A clear visual for ""half a day"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_HALF_A_YEAR,object_half_a_year,Half A Year,object_scene,universal,img__object_half_a_year__v1.webp,1024x1024,digital_art_flat_v3,minimal room corner pastel,"A clear visual for ""half a year"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_HAND,object_hand,Hand,object_scene,universal,img__object_hand__v1.webp,1024x1024,digital_art_flat_v3,minimal room corner pastel,"A clear visual for ""hand"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_HAVING_A_MEAL,object_having_a_meal,Having A Meal,object_scene,universal,img__object_having_a_meal__v1.webp,1024x1024,digital_art_flat_v3,light desk surface with blur,"A clear visual for ""having a meal"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_HE,object_he,He,object_scene,universal,img__object_he__v1.webp,1024x1024,digital_art_flat_v3,clean studio light gray,"A clear visual for ""he"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_HEAVY,object_heavy,Heavy,object_scene,universal,img__object_heavy__v1.webp,1024x1024,digital_art_flat_v3,clean studio light gray,"A clear visual for ""heavy"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_HER,object_her,Her,object_scene,universal,img__object_her__v1.webp,1024x1024,digital_art_flat_v3,minimal room corner pastel,"A clear visual for ""her"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_HERE,object_here,Here,object_scene,universal,img__object_here__v1.webp,1024x1024,digital_art_flat_v3,minimal room corner pastel,"A clear visual for ""here"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,2,v3_reference_style_size_2026-02-15
IMG_OBJECT_HIM,object_him,Him,object_scene,universal,img__object_him__v1.webp,1024x1024,digital_art_flat_v3,soft neutral gradient,"A clear visual for ""him"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_HOBBY,object_hobby,Hobby,object_scene,universal,img__object_hobby__v1.webp,1024x1024,digital_art_flat_v3,minimal room corner pastel,"A clear visual for ""hobby"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_HOLD_A_MEETING,object_hold_a_meeting,Hold A Meeting,object_scene,universal,img__object_hold_a_meeting__v1.webp,1024x1024,digital_art_flat_v3,light desk surface with blur,"A clear visual for ""hold a meeting"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_HOT,object_hot,Hot,object_scene,universal,img__object_hot__v1.webp,1024x1024,digital_art_flat_v3,soft neutral gradient,"A clear visual for ""hot"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_HOUR,object_hour,Hour,object_scene,universal,img__object_hour__v1.webp,1024x1024,digital_art_flat_v3,minimal room corner pastel,"A clear visual for ""hour"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_HOW,object_how,How,object_scene,universal,img__object_how__v1.webp,1024x1024,digital_art_flat_v3,soft neutral gradient,"A clear visual for ""how"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,2,v3_reference_style_size_2026-02-15
IMG_OBJECT_HUNGRY,object_hungry,Hungry,object_scene,universal,img__object_hungry__v1.webp,1024x1024,digital_art_flat_v3,minimal room corner pastel,"A clear visual for ""hungry"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_HUSBAND,object_husband,Husband,object_scene,universal,img__object_husband__v1.webp,1024x1024,digital_art_flat_v3,light desk surface with blur,"A clear visual for ""husband"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_I,object_i,I,object_scene,universal,img__object_i__v1.webp,1024x1024,digital_art_flat_v3,light desk surface with blur,"A clear visual for ""i"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_I_M_SORRY,object_i_m_sorry,I'M Sorry,object_scene,universal,img__object_i_m_sorry__v1.webp,1024x1024,digital_art_flat_v3,soft neutral gradient,"A clear visual for ""i'm sorry"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_ILLNESS,object_illness,Illness,object_scene,universal,img__object_illness__v1.webp,1024x1024,digital_art_flat_v3,minimal room corner pastel,"A clear visual for ""illness"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_IMMEDIATELY,object_immediately,Immediately,object_scene,universal,img__object_immediately__v1.webp,1024x1024,digital_art_flat_v3,clean studio light gray,"A clear visual for ""immediately"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_IMPORTANT,object_important,Important,object_scene,universal,img__object_important__v1.webp,1024x1024,digital_art_flat_v3,clean studio light gray,"A clear visual for ""important"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_IN,object_in,In,object_scene,universal,img__object_in__v1.webp,1024x1024,digital_art_flat_v3,light desk surface with blur,"A clear visual for ""in"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_IN_FRONT,object_in_front,In Front,object_scene,universal,img__object_in_front__v1.webp,1024x1024,digital_art_flat_v3,soft neutral gradient,"A clear visual for ""in front"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_IN_THE_PROCESS_OF,object_in_the_process_of,In The Process Of,object_scene,universal,img__object_in_the_process_of__v1.webp,1024x1024,digital_art_flat_v3,soft neutral gradient,"A clear visual for ""in the process of"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_INDICATES_ONGOING_ACTION,object_indicates_ongoing_action,Indicates Ongoing Action,object_scene,universal,img__object_indicates_ongoing_action__v1.webp,1024x1024,digital_art_flat_v3,minimal room corner pastel,"A clear visual for ""indicates ongoing action"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_INSIDE,object_inside,Inside,object_scene,universal,img__object_inside__v1.webp,1024x1024,digital_art_flat_v3,minimal room corner pastel,"A clear visual for ""inside"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,2,v3_reference_style_size_2026-02-15
IMG_OBJECT_INTERSECTION,object_intersection,Intersection,object_scene,universal,img__object_intersection__v1.webp,1024x1024,digital_art_flat_v3,light desk surface with blur,"A clear visual for ""intersection"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_INTRODUCTION,object_introduction,Introduction,object_scene,universal,img__object_introduction__v1.webp,1024x1024,digital_art_flat_v3,clean studio light gray,"A clear visual for ""introduction"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_INVITE,object_invite,Invite,object_scene,universal,img__object_invite__v1.webp,1024x1024,digital_art_flat_v3,minimal room corner pastel,"A clear visual for ""invite"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_IS_IT_OR_NOT,object_is_it_or_not,Is It Or Not,object_scene,universal,img__object_is_it_or_not__v1.webp,1024x1024,digital_art_flat_v3,light desk surface with blur,"A clear visual for ""is it or not"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_IT_S_NOTHING,object_it_s_nothing,It'S Nothing,object_scene,universal,img__object_it_s_nothing__v1.webp,1024x1024,digital_art_flat_v3,soft neutral gradient,"A clear visual for ""it's nothing"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_IT_S_OKAY,object_it_s_okay,It'S Okay,object_scene,universal,img__object_it_s_okay__v1.webp,1024x1024,digital_art_flat_v3,soft neutral gradient,"A clear visual for ""it's okay"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_JOB,object_job,Job,object_scene,universal,img__object_job__v1.webp,1024x1024,digital_art_flat_v3,clean studio light gray,"A clear visual for ""job"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_JUST,object_just,Just,object_scene,universal,img__object_just__v1.webp,1024x1024,digital_art_flat_v3,light desk surface with blur,"A clear visual for ""just"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_KNOWLEDGE,object_knowledge,Knowledge,object_scene,universal,img__object_knowledge__v1.webp,1024x1024,digital_art_flat_v3,minimal room corner pastel,"A clear visual for ""knowledge"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_LACK,object_lack,Lack,object_scene,universal,img__object_lack__v1.webp,1024x1024,digital_art_flat_v3,light desk surface with blur,"A clear visual for ""lack"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_LAST,object_last,Last,object_scene,universal,img__object_last__v1.webp,1024x1024,digital_art_flat_v3,soft neutral gradient,"A clear visual for ""last"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_LAST_TIME,object_last_time,Last Time,object_scene,universal,img__object_last_time__v1.webp,1024x1024,digital_art_flat_v3,soft neutral gradient,"A clear visual for ""last time"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_LAST_YEAR,object_last_year,Last Year,object_scene,universal,img__object_last_year__v1.webp,1024x1024,digital_art_flat_v3,light desk surface with blur,"A clear visual for ""last year"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
IMG_OBJECT_LEFT,object_left,Left,object_scene,universal,img__object_left__v1.webp,1024x1024,digital_art_flat_v3,clean studio light gray,"A clear visual for ""left"", modern digital art style, sharper vector shapes, sharp vibrant color palette, smooth gradient shading, subtle depth, clean shapes, soft directional lighting, centered composition, minimal background, professional educational visual style, focused subject, minimal clutter, not cartoon, no text, no letters, no numerals, no logos, no realistic, no watermark, no border, output size 1024x1024",language_learning|cross_language_vocabulary|reading_comprehension|listening_comprehension,1,v3_reference_style_size_2026-02-15
